https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/allen.png,Allen Mortuary ,/allen,https://www.viewlogies.net/allen/GoOozPdQE,900547,"FRIDAY, JANUARY 8, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/spangler.png,Spangler Mortuaries ,/spangler,https://www.viewlogies.net/spangler/xAMHhpSoq,900553,"FRIDAY, MAY 14, 2021"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/hvm.png,Hemet Valley Mortuary ,/hemet-valley-mortuary,https://www.viewlogies.net/hemet-valley-mortuary/ZYuIEcZfb,900678,"TUESDAY, AUGUST 2, 2022"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/df-garden.png,Darling & Fischer Garden Chapel ,/darling-fischer-garden,https://www.viewlogies.net/darling-fischer-garden/BXmpop8YH,900918,"SUNDAY, DECEMBER 11, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/allen.png,Allen Mortuary ,/allen,https://www.viewlogies.net/allen/GoOozPdQE,900547,"FRIDAY, JANUARY 8, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/nAQ5Y52kN,900564,"THURSDAY, MAY 13, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/KPGmxwnjk,900869,"THURSDAY, JULY 8, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/sso.png,Sneider & Sullivan & O’Connell’s ,/sso,https://www.viewlogies.net/sso/7cqNzw7DK,900963,"SATURDAY, JUNE 17, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/ferrara.png,Ferrara Colonial Mortuary ,/ferrara,https://www.viewlogies.net/ferrara/jr4L7bHPm,901074,"FRIDAY, AUGUST 20, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/r_d95d9Ni,901561,"SUNDAY, SEPTEMBER 25, 2022"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/GilbertMemorialPark-Logo.png,Gilbert Memorial Park Cemetery Funeral Home by Bunker Family ,/gilbert-memorial-park,https://www.viewlogies.net/gilbert-memorial-park/i3oAvTW3G,901707,"MONDAY, DECEMBER 5, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/holy-cross-phoenix.png,Holy Cross Catholic Cemetery & Funeral Home ,/holy-cross-phoenix,https://www.viewlogies.net/holy-cross-phoenix/NKybtZIoA,901851,"FRIDAY, OCTOBER 21, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/evans-brown.png,Evans Brown Mortuaries ,/evans-brown,https://www.viewlogies.net/evans-brown/Pnr2NKAZN,901975,"THURSDAY, MAY 13, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/spangler.png,Spangler Mortuaries ,/spangler,https://www.viewlogies.net/spangler/WEJICfDkp,902200,"SUNDAY, MARCH 17, 2024"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/east-lawn.png,East Lawn - Greenback ,/east-lawn-greenback,https://www.viewlogies.net/east-lawn-greenback/Adl0d8k8m,902369,"FRIDAY, OCTOBER 7, 2022"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/holy-cross-phoenix.png,Holy Cross Catholic Cemetery & Funeral Home ,/holy-cross-phoenix,https://www.viewlogies.net/holy-cross-phoenix/Dn2xlD_Dc,902638,"SATURDAY, JUNE 3, 2023"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/mount-sinai-logo.png,Mount Sinai Memorial Parks and Mortuary ,/mountsinaiparks,https://www.viewlogies.net/mountsinaiparks/jmGV3QZUp,902879,"THURSDAY, FEBRUARY 22, 2024"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/roses.png,Fremont Chapel of the Roses & Fremont Memorial Chapel ,/fremont,https://www.viewlogies.net/fremont/9-GB-wWhf,902929,"MONDAY, MAY , 2023"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/mount-sinai-logo.png,Mount Sinai Memorial Parks and Mortuary ,/mountsinaiparks,https://www.viewlogies.net/mountsinaiparks/S90t1na1Q,903009,"TUESDAY, AUGUST 15, 2023"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/GilbertMemorialPark-Logo.png,Gilbert Memorial Park Cemetery Funeral Home by Bunker Family ,/gilbert-memorial-park,https://www.viewlogies.net/gilbert-memorial-park/c81ReY1eu,903241,"SATURDAY, FEBRUARY 25, 2023"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/givnish.png,Givnish Funeral Homes ,/givnish,https://www.viewlogies.net/givnish/PuQ6mZJUW,903285,"TUESDAY, JULY 26, 2022"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/turlock.png,Turlock Memorial Park & Funeral Home ,/turlock,https://www.viewlogies.net/turlock/eKS9lWFgE,903497,"MONDAY, NOVEMBER 8, 2021"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/E7baNlJHm,903600,"MONDAY, OCTOBER 2, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/XhQtg3EHF,903976,"SUNDAY, JUNE 26, 2022"
https://viewlogies-media.s3.us-west-1.amazonaws.com/logos/GilbertMemorialPark-Logo.png,Gilbert Memorial Park Cemetery Funeral Home by Bunker Family ,/gilbert-memorial-park,https://www.viewlogies.net/gilbert-memorial-park/YPZe-DlsA,904330,"SATURDAY, APRIL 22, 2023"
https://viewlogies-media.s3-us-west-1.amazonaws.com/logos/cypress-lawn.png,Cypress Lawn ,/cypress-lawn,https://www.viewlogies.net/cypress-lawn/ZxLsPT1U0,904636,"FRIDAY, APRIL 21, 2023"
